"","siteID","diet","totalcount","routeID","easting","northing"
"7197","181_11","Omnivorous",16,181,501207,3591096
"7198","181_11","Fruits",2,181,501207,3591096
"7199","181_11","Trunk arthropods",10,181,501207,3591096
"7200","181_11","Vertebrates",1,181,501207,3591096
"7201","181_11","Seeds",240,181,501207,3591096
"7202","182_01","Aerial arthropods",3,182,498294,3586675
"7203","182_01","Fruits",2,182,498294,3586675
"7204","182_01","Ground arthropods",47,182,498294,3586675
"7205","182_01","Nectar",1,182,498294,3586675
"7206","182_01","Omnivorous",5,182,498294,3586675
"7207","182_01","Seeds",234,182,498294,3586675
"7208","182_01","Trunk arthropods",33,182,498294,3586675
"7209","182_01","Vertebrates",1,182,498294,3586675
"7210","182_01","Foliage arthropods",46,182,498294,3586675
"7211","182_02","Aerial arthropods",3,182,499390,3586467
"7212","182_02","Fruits",1,182,499390,3586467
"7213","182_02","Ground arthropods",54,182,499390,3586467
"7214","182_02","Nectar",2,182,499390,3586467
"7215","182_02","Foliage arthropods",40,182,499390,3586467
"7216","182_02","Seeds",358,182,499390,3586467
"7217","182_02","Trunk arthropods",45,182,499390,3586467
"7218","182_02","Vertebrates",3,182,499390,3586467
"7219","182_02","Omnivorous",8,182,499390,3586467
"7220","182_03","Aerial arthropods",1,182,500796,3586579
"7221","182_03","Fruits",2,182,500796,3586579
"7222","182_03","Ground arthropods",49,182,500796,3586579
"7223","182_03","Nectar",5,182,500796,3586579
"7224","182_03","Foliage arthropods",38,182,500796,3586579
"7225","182_03","Seeds",331,182,500796,3586579
"7226","182_03","Trunk arthropods",35,182,500796,3586579
"7227","182_03","Vertebrates",2,182,500796,3586579
"7228","182_03","Omnivorous",19,182,500796,3586579
"7229","182_04","Foliage arthropods",51,182,501387,3586079
"7230","182_04","Fruits",1,182,501387,3586079
"7231","182_04","Ground arthropods",36,182,501387,3586079
"7232","182_04","Nectar",3,182,501387,3586079
"7233","182_04","Omnivorous",6,182,501387,3586079
"7234","182_04","Seeds",259,182,501387,3586079
"7235","182_04","Trunk arthropods",26,182,501387,3586079
"7236","182_04","Vertebrates",6,182,501387,3586079
"7237","182_04","Aerial arthropods",4,182,501387,3586079
"7238","182_05","Foliage arthropods",47,182,499814,3587114
"7239","182_05","Fruits",2,182,499814,3587114
"7240","182_05","Ground arthropods",38,182,499814,3587114
"7241","182_05","Omnivorous",17,182,499814,3587114
"7242","182_05","Seeds",304,182,499814,3587114
"7243","182_05","Trunk arthropods",37,182,499814,3587114
"7244","182_05","Nectar",1,182,499814,3587114
"7245","182_05","Vertebrates",1,182,499814,3587114
"7246","182_06","Foliage arthropods",24,182,500677,3587354
"7247","182_06","Fruits",1,182,500677,3587354
"7248","182_06","Ground arthropods",22,182,500677,3587354
"7249","182_06","Aerial arthropods",2,182,500677,3587354
"7250","182_06","Omnivorous",5,182,500677,3587354
"7251","182_06","Seeds",297,182,500677,3587354
"7252","182_06","Trunk arthropods",14,182,500677,3587354
"7253","182_06","Nectar",2,182,500677,3587354
"7254","182_06","Vertebrates",2,182,500677,3587354
"7255","182_07","Aerial arthropods",7,182,500135,3587540
"7256","182_07","Foliage arthropods",43,182,500135,3587540
"7257","182_07","Ground arthropods",38,182,500135,3587540
"7258","182_07","Omnivorous",11,182,500135,3587540
"7259","182_07","Seeds",177,182,500135,3587540
"7260","182_07","Trunk arthropods",21,182,500135,3587540
"7261","182_07","Vertebrates",8,182,500135,3587540
"7262","182_07","Nectar",3,182,500135,3587540
"7263","182_08","Foliage arthropods",40,182,500431,3589199
"7264","182_08","Fruits",3,182,500431,3589199
"7265","182_08","Ground arthropods",65,182,500431,3589199
"7266","182_08","Aerial arthropods",1,182,500431,3589199
"7267","182_08","Omnivorous",9,182,500431,3589199
"7268","182_08","Seeds",236,182,500431,3589199
"7269","182_08","Trunk arthropods",29,182,500431,3589199
"7270","182_08","Nectar",3,182,500431,3589199
"7271","182_08","Vertebrates",6,182,500431,3589199
"7272","182_09","Foliage arthropods",44,182,500214,3590273
"7273","182_09","Fruits",4,182,500214,3590273
"7274","182_09","Ground arthropods",55,182,500214,3590273
"7275","182_09","Nectar",2,182,500214,3590273
"7276","182_09","Omnivorous",8,182,500214,3590273
"7277","182_09","Seeds",161,182,500214,3590273
"7278","182_09","Trunk arthropods",31,182,500214,3590273
"7279","182_09","Vertebrates",3,182,500214,3590273
"7280","182_09","Aerial arthropods",2,182,500214,3590273
"7281","182_10","Foliage arthropods",54,182,500037,3591207
"7282","182_10","Fruits",3,182,500037,3591207
"7283","182_10","Ground arthropods",57,182,500037,3591207
"7284","182_10","Aerial arthropods",1,182,500037,3591207
"7285","182_10","Omnivorous",4,182,500037,3591207
"7286","182_10","Seeds",191,182,500037,3591207
"7287","182_10","Trunk arthropods",19,182,500037,3591207
"7288","182_10","Vertebrates",2,182,500037,3591207
"7289","182_10","Nectar",1,182,500037,3591207
"7290","182_11","Foliage arthropods",44,182,501966,3590712
"7291","182_11","Fruits",9,182,501966,3590712
"7292","182_11","Ground arthropods",66,182,501966,3590712
"7293","182_11","Aerial arthropods",32,182,501966,3590712
"7294","182_11","Omnivorous",108,182,501966,3590712
"7295","182_11","Seeds",140,182,501966,3590712
"7296","182_11","Trunk arthropods",25,182,501966,3590712
"7297","182_11","Nectar",1,182,501966,3590712
"7298","183_01","Ground arthropods",31,183,492839,3583593
"7299","183_01","Omnivorous",1,183,492839,3583593
"7300","183_01","Seeds",148,183,492839,3583593
"7301","183_01","Trunk arthropods",26,183,492839,3583593
"7302","183_01","Vertebrates",4,183,492839,3583593
"7303","183_01","Foliage arthropods",21,183,492839,3583593
"7304","183_02","Aerial arthropods",3,183,492898,3585426
"7305","183_02","Foliage arthropods",41,183,492898,3585426
"7306","183_02","Ground arthropods",29,183,492898,3585426
"7307","183_02","Seeds",122,183,492898,3585426
"7308","183_02","Trunk arthropods",26,183,492898,3585426
"7309","183_02","Omnivorous",1,183,492898,3585426
"7310","183_03","Aerial arthropods",1,183,493246,3584273
"7311","183_03","Fruits",3,183,493246,3584273
"7312","183_03","Ground arthropods",23,183,493246,3584273
"7313","183_03","Omnivorous",9,183,493246,3584273
"7314","183_03","Seeds",167,183,493246,3584273
"7315","183_03","Trunk arthropods",34,183,493246,3584273
"7316","183_03","Vertebrates",3,183,493246,3584273
"7317","183_03","Foliage arthropods",15,183,493246,3584273
"7318","183_04","Aerial arthropods",5,183,494621,3584251
"7319","183_04","Foliage arthropods",22,183,494621,3584251
"7320","183_04","Ground arthropods",28,183,494621,3584251
"7321","183_04","Omnivorous",4,183,494621,3584251
"7322","183_04","Seeds",198,183,494621,3584251
"7323","183_04","Trunk arthropods",20,183,494621,3584251
"7324","183_04","Nectar",1,183,494621,3584251
"7325","183_04","Vertebrates",2,183,494621,3584251
"7326","183_05","Fruits",2,183,495483,3584671
"7327","183_05","Ground arthropods",25,183,495483,3584671
"7328","183_05","Nectar",2,183,495483,3584671
"7329","183_05","Foliage arthropods",13,183,495483,3584671
"7330","183_05","Seeds",162,183,495483,3584671
"7331","183_05","Trunk arthropods",24,183,495483,3584671
"7332","183_05","Vertebrates",3,183,495483,3584671
"7333","183_05","Omnivorous",6,183,495483,3584671
"7334","183_06","Ground arthropods",25,183,496252,3584459
"7335","183_06","Omnivorous",1,183,496252,3584459
"7336","183_06","Seeds",252,183,496252,3584459
"7337","183_06","Foliage arthropods",14,183,496252,3584459
"7338","183_06","Vertebrates",3,183,496252,3584459
"7339","183_06","Trunk arthropods",33,183,496252,3584459
"7340","183_07","Aerial arthropods",2,183,495402,3585872
"7341","183_07","Foliage arthropods",23,183,495402,3585872
"7342","183_07","Ground arthropods",43,183,495402,3585872
"7343","183_07","Omnivorous",6,183,495402,3585872
"7344","183_07","Seeds",125,183,495402,3585872
"7345","183_07","Trunk arthropods",20,183,495402,3585872
"7346","183_07","Nectar",2,183,495402,3585872
"7347","183_07","Vertebrates",2,183,495402,3585872
"7348","183_08","Foliage arthropods",23,183,496408,3585287
"7349","183_08","Fruits",1,183,496408,3585287
"7350","183_08","Ground arthropods",23,183,496408,3585287
"7351","183_08","Omnivorous",8,183,496408,3585287
"7352","183_08","Seeds",189,183,496408,3585287
"7353","183_08","Trunk arthropods",24,183,496408,3585287
"7354","183_08","Nectar",1,183,496408,3585287
"7355","183_09","Aerial arthropods",9,183,497455,3585062
"7356","183_09","Foliage arthropods",32,183,497455,3585062
"7357","183_09","Ground arthropods",27,183,497455,3585062
"7358","183_09","Seeds",163,183,497455,3585062
"7359","183_09","Trunk arthropods",35,183,497455,3585062
"7360","183_09","Vertebrates",1,183,497455,3585062
"7361","183_09","Omnivorous",2,183,497455,3585062
"7362","183_10","Foliage arthropods",13,183,498777,3585560
"7363","183_10","Ground arthropods",21,183,498777,3585560
"7364","183_10","Omnivorous",14,183,498777,3585560
"7365","183_10","Aerial arthropods",1,183,498777,3585560
"7366","183_10","Trunk arthropods",13,183,498777,3585560
"7367","183_10","Vertebrates",4,183,498777,3585560
"7368","183_10","Seeds",187,183,498777,3585560
"7369","183_11","Aerial arthropods",1,183,499356,3585286
"7370","183_11","Foliage arthropods",9,183,499356,3585286
"7371","183_11","Ground arthropods",52,183,499356,3585286
"7372","183_11","Nectar",6,183,499356,3585286
"7373","183_11","Omnivorous",50,183,499356,3585286
"7374","183_11","Fruits",2,183,499356,3585286
"7375","183_11","Trunk arthropods",9,183,499356,3585286
"7376","183_11","Seeds",276,183,499356,3585286
"7377","184_01","Aerial arthropods",6,184,490031,3557225
"7378","184_01","Foliage arthropods",41,184,490031,3557225
"7379","184_01","Nectar",1,184,490031,3557225
"7380","184_01","Omnivorous",10,184,490031,3557225
"7381","184_01","Seeds",132,184,490031,3557225
"7382","184_01","Trunk arthropods",4,184,490031,3557225
"7383","184_01","Vertebrates",2,184,490031,3557225
"7384","184_01","Ground arthropods",30,184,490031,3557225
"7385","184_02","Aerial arthropods",3,184,490323,3557686
"7386","184_02","Foliage arthropods",20,184,490323,3557686
"7387","184_02","Ground arthropods",27,184,490323,3557686
"7388","184_02","Seeds",146,184,490323,3557686
"7389","184_02","Trunk arthropods",16,184,490323,3557686
"7390","184_02","Vertebrates",3,184,490323,3557686
"7391","184_02","Omnivorous",3,184,490323,3557686
"7392","184_03a","Ground arthropods",6,184,489055,3558321
"7393","184_03a","Omnivorous",3,184,489055,3558321
"7394","184_03a","Seeds",19,184,489055,3558321
"7395","184_03a","Trunk arthropods",1,184,489055,3558321
"7396","184_03a","Vertebrates",1,184,489055,3558321
"7397","184_03a","Foliage arthropods",7,184,489055,3558321
"7398","184_04","Foliage arthropods",39,184,490805,3558678
"7399","184_04","Ground arthropods",28,184,490805,3558678
"7400","184_04","Omnivorous",17,184,490805,3558678
"7401","184_04","Aerial arthropods",7,184,490805,3558678
"7402","184_04","Trunk arthropods",9,184,490805,3558678
"7403","184_04","Vertebrates",2,184,490805,3558678
"7404","184_04","Seeds",155,184,490805,3558678
"7405","184_05","Aerial arthropods",2,184,489040,3559835
"7406","184_05","Fruits",1,184,489040,3559835
"7407","184_05","Ground arthropods",39,184,489040,3559835
"7408","184_05","Nectar",1,184,489040,3559835
"7409","184_05","Omnivorous",6,184,489040,3559835
"7410","184_05","Seeds",238,184,489040,3559835
"7411","184_05","Trunk arthropods",12,184,489040,3559835
"7412","184_05","Vertebrates",6,184,489040,3559835
"7413","184_05","Foliage arthropods",19,184,489040,3559835
"7414","184_06","Aerial arthropods",2,184,490874,3559798
"7415","184_06","Ground arthropods",55,184,490874,3559798
"7416","184_06","Omnivorous",5,184,490874,3559798
"7417","184_06","Seeds",213,184,490874,3559798
"7418","184_06","Foliage arthropods",22,184,490874,3559798
"7419","184_06","Vertebrates",12,184,490874,3559798
"7420","184_06","Trunk arthropods",25,184,490874,3559798
"7421","184_07","Aerial arthropods",4,184,489453,3561123
"7422","184_07","Foliage arthropods",39,184,489453,3561123
"7423","184_07","Ground arthropods",37,184,489453,3561123
"7424","184_07","Omnivorous",3,184,489453,3561123
"7425","184_07","Seeds",145,184,489453,3561123
"7426","184_07","Trunk arthropods",19,184,489453,3561123
"7427","184_07","Nectar",1,184,489453,3561123
"7428","184_07","Vertebrates",2,184,489453,3561123
"7429","184_08","Aerial arthropods",4,184,490285,3560897
"7430","184_08","Foliage arthropods",46,184,490285,3560897
"7431","184_08","Ground arthropods",32,184,490285,3560897
"7432","184_08","Seeds",160,184,490285,3560897
"7433","184_08","Trunk arthropods",13,184,490285,3560897
"7434","184_08","Omnivorous",4,184,490285,3560897
"7435","184_09","Aerial arthropods",2,184,489869,3561364
"7436","184_09","Foliage arthropods",30,184,489869,3561364
"7437","184_09","Ground arthropods",29,184,489869,3561364
"7438","184_09","Seeds",178,184,489869,3561364
"7439","184_09","Trunk arthropods",25,184,489869,3561364
"7440","184_09","Vertebrates",1,184,489869,3561364
"7441","184_09","Omnivorous",7,184,489869,3561364
"7442","184_10","Foliage arthropods",35,184,490258,3561854
"7443","184_10","Ground arthropods",41,184,490258,3561854
"7444","184_10","Omnivorous",2,184,490258,3561854
"7445","184_10","Aerial arthropods",2,184,490258,3561854
"7446","184_10","Trunk arthropods",20,184,490258,3561854
"7447","184_10","Vertebrates",1,184,490258,3561854
"7448","184_10","Seeds",104,184,490258,3561854
"7449","184_10a","Foliage arthropods",1,184,490402,3561736
"7450","184_10a","Ground arthropods",3,184,490402,3561736
"7451","184_10a","Seeds",3,184,490402,3561736
"7452","184_10a","Trunk arthropods",2,184,490402,3561736
"7453","184_10a","Omnivorous",1,184,490402,3561736
"7454","184_11a","Foliage arthropods",12,184,490053,3562316
"7455","184_11a","Omnivorous",1,184,490053,3562316
"7456","184_11a","Seeds",30,184,490053,3562316
"7457","184_11a","Trunk arthropods",8,184,490053,3562316
"7458","184_11a","Ground arthropods",14,184,490053,3562316
"7459","184_12","Foliage arthropods",33,184,491723,3562505
"7460","184_12","Fruits",1,184,491723,3562505
"7461","184_12","Ground arthropods",56,184,491723,3562505
"7462","184_12","Nectar",1,184,491723,3562505
"7463","184_12","Omnivorous",4,184,491723,3562505
"7464","184_12","Seeds",202,184,491723,3562505
"7465","184_12","Trunk arthropods",29,184,491723,3562505
"7466","184_12","Vertebrates",1,184,491723,3562505
"7467","184_12","Aerial arthropods",2,184,491723,3562505
"7468","185_01","Foliage arthropods",28,185,496853,3560629
"7469","185_01","Ground arthropods",56,185,496853,3560629
"7470","185_01","Nectar",1,185,496853,3560629
"7471","185_01","Aerial arthropods",7,185,496853,3560629
"7472","185_01","Seeds",121,185,496853,3560629
"7473","185_01","Trunk arthropods",51,185,496853,3560629
"7474","185_01","Vertebrates",6,185,496853,3560629
"7475","185_01","Omnivorous",2,185,496853,3560629
"7476","185_02","Aerial arthropods",8,185,497675,3560815
"7477","185_02","Foliage arthropods",16,185,497675,3560815
"7478","185_02","Ground arthropods",56,185,497675,3560815
"7479","185_02","Omnivorous",2,185,497675,3560815
"7480","185_02","Seeds",105,185,497675,3560815
"7481","185_02","Trunk arthropods",37,185,497675,3560815
"7482","185_02","Nectar",1,185,497675,3560815
"7483","185_02","Vertebrates",3,185,497675,3560815
"7484","185_03","Aerial arthropods",2,185,496057,3561438
"7485","185_03","Foliage arthropods",41,185,496057,3561438
"7486","185_03","Fruits",3,185,496057,3561438
"7487","185_03","Omnivorous",4,185,496057,3561438
"7488","185_03","Seeds",147,185,496057,3561438
"7489","185_03","Trunk arthropods",54,185,496057,3561438
"7490","185_03","Vertebrates",3,185,496057,3561438
"7491","185_03","Ground arthropods",59,185,496057,3561438
"7492","185_04","Fruits",1,185,496822,3561476
"7493","185_04","Ground arthropods",49,185,496822,3561476
"7494","185_04","Omnivorous",8,185,496822,3561476
"7495","185_04","Foliage arthropods",48,185,496822,3561476
"7496","185_04","Trunk arthropods",53,185,496822,3561476
"7497","185_04","Seeds",204,185,496822,3561476
"7498","185_05","Aerial arthropods",2,185,497729,3561405
"7499","185_05","Foliage arthropods",34,185,497729,3561405
"7500","185_05","Ground arthropods",60,185,497729,3561405
"7501","185_05","Omnivorous",18,185,497729,3561405
"7502","185_05","Seeds",319,185,497729,3561405
"7503","185_05","Trunk arthropods",28,185,497729,3561405
"7504","185_05","Fruits",4,185,497729,3561405
"7505","501_01","Foliage arthropods",37,501,511349,3569545
"7506","501_01","Fruits",18,501,511349,3569545
"7507","501_01","Ground arthropods",33,501,511349,3569545
"7508","501_01","Aerial arthropods",8,501,511349,3569545
"7509","501_01","Omnivorous",15,501,511349,3569545
"7510","501_01","Seeds",253,501,511349,3569545
"7511","501_01","Trunk arthropods",25,501,511349,3569545
"7512","501_01","Nectar",18,501,511349,3569545
"7513","501_01","Vertebrates",5,501,511349,3569545
"7514","501_02","Foliage arthropods",32,501,511590,3569714
"7515","501_02","Fruits",12,501,511590,3569714
"7516","501_02","Ground arthropods",18,501,511590,3569714
